"fecha";"region";"provincia";"carga.estimada";"carga.liminf";"carga.lisup"
"2020-09-05";16;163;10;4;20
"2020-09-06";16;163;11;4;23
"2020-09-07";16;163;14;5;27
"2020-09-08";16;163;14;4;29
"2020-09-09";16;163;13;4;34
"2020-04-01";16;162;1;0;5
"2020-04-02";16;162;1;0;3
"2020-04-03";16;162;1;0;4
"2020-04-04";16;162;1;0;3
"2020-04-05";16;162;0;0;3
"2020-04-06";16;162;0;0;2
"2020-04-07";16;162;0;0;2
"2020-04-08";16;162;0;0;2
"2020-04-09";16;162;0;0;2
"2020-04-10";16;162;0;0;2
"2020-04-11";16;162;0;0;2
"2020-04-12";16;162;0;0;2
"2020-04-13";16;162;0;0;2
"2020-04-14";16;162;0;0;2
"2020-04-15";16;162;0;0;2
"2020-04-16";16;162;0;0;2
"2020-04-17";16;162;0;0;1
"2020-04-18";16;162;0;0;1
"2020-04-19";16;162;0;0;1
"2020-04-20";16;162;0;0;2
"2020-04-21";16;162;0;0;1
"2020-04-22";16;162;0;0;1
"2020-04-23";16;162;0;0;1
"2020-04-24";16;162;0;0;1
"2020-04-25";16;162;0;0;1
"2020-04-26";16;162;0;0;1
"2020-04-27";16;162;0;0;1
"2020-04-28";16;162;0;0;2
"2020-04-29";16;162;0;0;2
"2020-04-30";16;162;0;0;2
"2020-05-01";16;162;0;0;2
"2020-05-02";16;162;1;0;3
"2020-05-03";16;162;1;0;3
"2020-05-04";16;162;1;0;4
"2020-05-05";16;162;1;0;4
"2020-05-06";16;162;1;0;4
"2020-05-07";16;162;1;0;4
"2020-05-08";16;162;1;0;4
"2020-05-09";16;162;1;0;4
"2020-05-10";16;162;2;0;6
"2020-05-11";16;162;2;0;5
"2020-05-12";16;162;2;0;6
"2020-05-13";16;162;2;0;5
"2020-05-14";16;162;1;0;3
"2020-05-15";16;162;1;0;3
"2020-05-16";16;162;1;0;4
"2020-05-17";16;162;1;0;3
"2020-05-18";16;162;1;0;5
"2020-05-19";16;162;2;0;6
"2020-05-20";16;162;2;0;5
"2020-05-21";16;162;2;0;5
"2020-05-22";16;162;2;0;6
"2020-05-23";16;162;2;0;7
"2020-05-24";16;162;3;0;8
"2020-05-25";16;162;3;0;7
"2020-05-26";16;162;2;0;6
"2020-05-27";16;162;3;0;7
"2020-05-28";16;162;2;0;6
"2020-05-29";16;162;1;0;5
"2020-05-30";16;162;2;0;5
"2020-05-31";16;162;1;0;5
"2020-06-01";16;162;2;0;5
"2020-06-02";16;162;2;0;5
"2020-06-03";16;162;2;0;6
"2020-06-04";16;162;2;0;5
"2020-06-05";16;162;2;0;6
"2020-06-06";16;162;2;0;6
"2020-06-07";16;162;3;0;9
"2020-06-08";16;162;3;0;7
"2020-06-09";16;162;2;0;5
"2020-06-10";16;162;2;0;6
"2020-06-11";16;162;1;0;5
"2020-06-12";16;162;2;0;5
"2020-06-13";16;162;2;0;5
"2020-06-14";16;162;2;0;6
"2020-06-15";16;162;3;0;7
"2020-06-16";16;162;3;0;8
"2020-06-17";16;162;3;0;8
"2020-06-18";16;162;2;0;6
"2020-06-19";16;162;3;0;7
"2020-06-20";16;162;2;0;5
"2020-06-21";16;162;3;0;7
"2020-06-22";16;162;2;0;6
"2020-06-23";16;162;2;0;6
"2020-06-24";16;162;1;0;5
"2020-06-25";16;162;1;0;4
"2020-06-26";16;162;1;0;4
"2020-06-27";16;162;1;0;4
"2020-06-28";16;162;1;0;4
"2020-06-29";16;162;1;0;5
"2020-06-30";16;162;1;0;4
"2020-07-01";16;162;1;0;4
"2020-07-02";16;162;1;0;4
"2020-07-03";16;162;2;0;6
"2020-07-04";16;162;2;0;5
"2020-07-05";16;162;2;0;5
"2020-07-06";16;162;3;0;7
"2020-07-07";16;162;2;0;8
"2020-07-08";16;162;3;0;7
"2020-07-09";16;162;2;0;6
"2020-07-10";16;162;3;0;8
"2020-07-11";16;162;2;0;5
"2020-07-12";16;162;2;0;7
"2020-07-13";16;162;2;0;7
"2020-07-14";16;162;2;0;5
"2020-07-15";16;162;2;0;6
"2020-07-16";16;162;3;0;7
"2020-07-17";16;162;2;0;5
"2020-07-18";16;162;2;0;6
"2020-07-19";16;162;2;0;7
"2020-07-20";16;162;3;0;8
"2020-07-21";16;162;4;0;9
"2020-07-22";16;162;3;0;8
"2020-07-23";16;162;3;0;7
"2020-07-24";16;162;3;0;7
"2020-07-25";16;162;2;0;7
"2020-07-26";16;162;2;0;5
"2020-07-27";16;162;2;0;5
"2020-07-28";16;162;2;0;7
"2020-07-29";16;162;2;0;7
"2020-07-30";16;162;2;0;7
"2020-07-31";16;162;2;0;6
"2020-08-01";16;162;2;0;6
"2020-08-02";16;162;2;0;6
"2020-08-03";16;162;3;0;7
"2020-08-04";16;162;3;0;7
"2020-08-05";16;162;4;0;9
"2020-08-06";16;162;6;1;14
"2020-08-07";16;162;6;1;12
"2020-08-08";16;162;5;1;11
"2020-08-09";16;162;4;0;10
"2020-08-10";16;162;6;2;13
"2020-08-11";16;162;4;0;10
"2020-08-12";16;162;3;0;8
"2020-08-13";16;162;2;0;7
"2020-08-14";16;162;2;0;7
"2020-08-15";16;162;3;0;8
"2020-08-16";16;162;4;0;9
"2020-08-17";16;162;4;1;8
"2020-08-18";16;162;3;0;8
"2020-08-19";16;162;3;0;7
"2020-08-20";16;162;3;0;8
"2020-08-21";16;162;3;0;7
"2020-08-22";16;162;3;0;7
"2020-08-23";16;162;4;0;9
"2020-08-24";16;162;4;0;10
"2020-08-25";16;162;5;0;10
"2020-08-26";16;162;4;1;10
"2020-08-27";16;162;5;1;12
"2020-08-28";16;162;5;1;10
"2020-08-29";16;162;6;1;12
"2020-08-30";16;162;5;1;11
"2020-08-31";16;162;6;2;13
"2020-09-01";16;162;10;3;20
"2020-09-02";16;162;9;3;21
"2020-09-03";16;162;17;7;36
"2020-09-04";16;162;10;2;22
"2020-09-05";16;162;7;1;15
"2020-09-06";16;162;9;2;22
"2020-09-07";16;162;14;2;38
"2020-09-08";16;162;19;5;50
"2020-09-09";16;162;19;3;58
"2020-04-01";16;161;19;9;33
"2020-04-02";16;161;15;7;24
"2020-04-03";16;161;18;9;29
"2020-04-04";16;161;14;7;23
"2020-04-05";16;161;13;5;24
"2020-04-06";16;161;10;4;18
"2020-04-07";16;161;8;2;14
"2020-04-08";16;161;9;3;16
"2020-04-09";16;161;6;2;12
"2020-04-10";16;161;7;2;13
"2020-04-11";16;161;6;1;13
"2020-04-12";16;161;6;2;13
"2020-04-13";16;161;6;1;11
"2020-04-14";16;161;7;2;14
"2020-04-15";16;161;10;3;20
"2020-04-16";16;161;6;1;12
"2020-04-17";16;161;5;1;11
"2020-04-18";16;161;4;1;9
"2020-04-19";16;161;6;1;12
"2020-04-20";16;161;5;1;11
"2020-04-21";16;161;5;1;11
"2020-04-22";16;161;5;1;11
"2020-04-23";16;161;4;1;10
"2020-04-24";16;161;5;1;11
"2020-04-25";16;161;4;1;8
"2020-04-26";16;161;4;1;10
"2020-04-27";16;161;4;1;9
"2020-04-28";16;161;4;0;10
"2020-04-29";16;161;5;1;10
"2020-04-30";16;161;6;1;12
"2020-05-01";16;161;5;1;12
"2020-05-02";16;161;6;1;13
"2020-05-03";16;161;5;1;12
"2020-05-04";16;161;6;2;12
"2020-05-05";16;161;7;2;14
"2020-05-06";16;161;10;4;17
"2020-05-07";16;161;11;4;20
"2020-05-08";16;161;12;4;19
"2020-05-09";16;161;11;4;20
"2020-05-10";16;161;14;6;22
"2020-05-11";16;161;15;8;27
"2020-05-12";16;161;25;13;40
"2020-05-13";16;161;20;10;32
"2020-05-14";16;161;23;13;35
"2020-05-15";16;161;28;16;42
"2020-05-16";16;161;18;9;28
"2020-05-17";16;161;20;10;31
"2020-05-18";16;161;20;10;31
"2020-05-19";16;161;19;10;31
"2020-05-20";16;161;22;11;36
"2020-05-21";16;161;16;8;26
"2020-05-22";16;161;16;7;25
"2020-05-23";16;161;18;8;29
"2020-05-24";16;161;22;12;33
"2020-05-25";16;161;21;12;31
"2020-05-26";16;161;24;13;37
"2020-05-27";16;161;21;12;35
"2020-05-28";16;161;21;12;31
"2020-05-29";16;161;17;8;27
"2020-05-30";16;161;17;8;27
"2020-05-31";16;161;18;8;30
"2020-06-01";16;161;32;19;46
"2020-06-02";16;161;22;11;36
"2020-06-03";16;161;31;19;47
"2020-06-04";16;161;29;17;45
"2020-06-05";16;161;27;16;43
"2020-06-06";16;161;23;13;34
"2020-06-07";16;161;28;18;42
"2020-06-08";16;161;31;20;44
"2020-06-09";16;161;29;15;44
"2020-06-10";16;161;33;19;50
"2020-06-11";16;161;29;16;43
"2020-06-12";16;161;31;19;48
"2020-06-13";16;161;37;22;55
"2020-06-14";16;161;29;17;43
"2020-06-15";16;161;44;30;62
"2020-06-16";16;161;43;28;61
"2020-06-17";16;161;44;30;59
"2020-06-18";16;161;24;13;39
"2020-06-19";16;161;24;11;33
"2020-06-20";16;161;21;10;33
"2020-06-21";16;161;17;9;30
"2020-06-22";16;161;20;10;31
"2020-06-23";16;161;22;13;35
"2020-06-24";16;161;26;16;39
"2020-06-25";16;161;27;14;41
"2020-06-26";16;161;21;12;34
"2020-06-27";16;161;22;13;34
"2020-06-28";16;161;22;11;36
"2020-06-29";16;161;24;11;36
"2020-06-30";16;161;23;13;36
"2020-07-01";16;161;28;15;42
"2020-07-02";16;161;35;20;52
"2020-07-03";16;161;27;15;43
"2020-07-04";16;161;31;19;45
"2020-07-05";16;161;27;16;42
"2020-07-06";16;161;43;26;61
"2020-07-07";16;161;33;20;51
"2020-07-08";16;161;39;25;55
"2020-07-09";16;161;34;20;50
"2020-07-10";16;161;32;20;47
"2020-07-11";16;161;26;14;40
"2020-07-12";16;161;20;10;32
"2020-07-13";16;161;21;11;31
"2020-07-14";16;161;34;19;49
"2020-07-15";16;161;22;11;34
"2020-07-16";16;161;25;13;39
"2020-07-17";16;161;22;12;34
"2020-07-18";16;161;18;9;27
"2020-07-19";16;161;17;8;29
"2020-07-20";16;161;22;12;34
"2020-07-21";16;161;18;9;30
"2020-07-22";16;161;17;8;28
"2020-07-23";16;161;16;7;25
"2020-07-24";16;161;26;16;39
"2020-07-25";16;161;20;10;31
"2020-07-26";16;161;17;7;27
"2020-07-27";16;161;26;15;39
"2020-07-28";16;161;23;13;36
"2020-07-29";16;161;19;9;31
"2020-07-30";16;161;17;9;27
"2020-07-31";16;161;19;10;33
"2020-08-01";16;161;17;8;26
"2020-08-02";16;161;25;14;37
"2020-08-03";16;161;25;14;39
"2020-08-04";16;161;23;12;36
"2020-08-05";16;161;20;10;32
"2020-08-06";16;161;23;12;38
"2020-08-07";16;161;15;7;26
"2020-08-08";16;161;14;6;25
"2020-08-09";16;161;13;6;22
"2020-08-10";16;161;20;8;31
"2020-08-11";16;161;19;11;31
"2020-08-12";16;161;20;12;34
"2020-08-13";16;161;21;11;37
"2020-08-14";16;161;33;19;51
"2020-08-15";16;161;27;14;39
"2020-08-16";16;161;38;21;54
"2020-08-17";16;161;27;16;43
"2020-08-18";16;161;41;25;62
"2020-08-19";16;161;37;24;53
"2020-08-20";16;161;60;41;85
"2020-08-21";16;161;44;28;63
"2020-08-22";16;161;51;33;72
"2020-08-23";16;161;46;26;63
"2020-08-24";16;161;63;42;85
"2020-08-25";16;161;56;37;78
"2020-08-26";16;161;59;37;83
"2020-08-27";16;161;60;41;82
"2020-08-28";16;161;52;35;72
"2020-08-29";16;161;38;22;57
"2020-08-30";16;161;45;28;74
"2020-08-31";16;161;67;41;104
"2020-09-01";16;161;57;35;85
"2020-09-02";16;161;66;38;115
"2020-09-03";16;161;53;32;80
"2020-09-04";16;161;71;40;117
"2020-09-05";16;161;40;22;65
"2020-09-06";16;161;48;20;88
"2020-09-07";16;161;58;25;102
"2020-09-08";16;161;63;25;130
"2020-09-09";16;161;57;17;130
"2020-04-01";15;152;0;0;0
"2020-04-02";15;152;0;0;0
"2020-04-03";15;152;0;0;0
"2020-04-04";15;152;0;0;0
"2020-04-05";15;152;0;0;0
"2020-04-06";15;152;0;0;0
"2020-04-07";15;152;0;0;0
"2020-04-08";15;152;0;0;0
"2020-04-09";15;152;0;0;0
"2020-04-10";15;152;0;0;0
"2020-04-11";15;152;0;0;0
"2020-04-12";15;152;0;0;0
"2020-04-13";15;152;0;0;0
"2020-04-14";15;152;0;0;0
"2020-04-15";15;152;0;0;0
"2020-04-16";15;152;0;0;0
"2020-04-17";15;152;0;0;0
"2020-04-18";15;152;0;0;0
"2020-04-19";15;152;0;0;0
"2020-04-20";15;152;0;0;0
"2020-04-21";15;152;0;0;0
"2020-04-22";15;152;0;0;0
"2020-04-23";15;152;0;0;0
"2020-04-24";15;152;0;0;0
"2020-04-25";15;152;0;0;0
"2020-04-26";15;152;0;0;0
"2020-04-27";15;152;0;0;0
"2020-04-28";15;152;0;0;0
"2020-04-29";15;152;0;0;0
"2020-04-30";15;152;0;0;0
"2020-05-01";15;152;0;0;0
"2020-05-02";15;152;0;0;0
"2020-05-03";15;152;0;0;0
"2020-05-04";15;152;0;0;0
"2020-05-05";15;152;0;0;0
"2020-05-06";15;152;0;0;0
"2020-05-07";15;152;0;0;0
"2020-05-08";15;152;0;0;0
"2020-05-09";15;152;0;0;0
"2020-05-10";15;152;0;0;0
"2020-05-11";15;152;0;0;0
"2020-05-12";15;152;0;0;0
"2020-05-13";15;152;0;0;0
"2020-05-14";15;152;0;0;0
"2020-05-15";15;152;0;0;0
"2020-05-16";15;152;0;0;0
"2020-05-17";15;152;0;0;1
"2020-05-18";15;152;0;0;0
"2020-05-19";15;152;0;0;0
"2020-05-20";15;152;0;0;0
"2020-05-21";15;152;0;0;0
"2020-05-22";15;152;0;0;0
"2020-05-23";15;152;0;0;0
"2020-05-24";15;152;0;0;0
"2020-05-25";15;152;0;0;0
"2020-05-26";15;152;0;0;0
"2020-05-27";15;152;0;0;1
"2020-05-28";15;152;0;0;1
"2020-05-29";15;152;0;0;1
"2020-05-30";15;152;0;0;1
"2020-05-31";15;152;0;0;1
"2020-06-01";15;152;0;0;1
"2020-06-02";15;152;0;0;1
"2020-06-03";15;152;0;0;1
"2020-06-04";15;152;0;0;2
"2020-06-05";15;152;0;0;2
"2020-06-06";15;152;0;0;2
"2020-06-07";15;152;0;0;2
"2020-06-08";15;152;0;0;3
"2020-06-09";15;152;1;0;3
"2020-06-10";15;152;1;0;6
"2020-06-11";15;152;1;0;4
"2020-06-12";15;152;1;0;5
"2020-06-13";15;152;1;0;5
"2020-06-14";15;152;0;0;2
"2020-06-15";15;152;0;0;1
"2020-06-16";15;152;0;0;2
"2020-06-17";15;152;0;0;1
"2020-06-18";15;152;0;0;1
"2020-06-19";15;152;0;0;1
"2020-06-20";15;152;0;0;1
"2020-06-21";15;152;0;0;1
"2020-06-22";15;152;0;0;1
"2020-06-23";15;152;0;0;1
"2020-06-24";15;152;0;0;1
"2020-06-25";15;152;0;0;1
"2020-06-26";15;152;0;0;1
"2020-06-27";15;152;0;0;2
"2020-06-28";15;152;0;0;2
"2020-06-29";15;152;0;0;2
"2020-06-30";15;152;0;0;2
"2020-07-01";15;152;1;0;4
"2020-07-02";15;152;1;0;3
"2020-07-03";15;152;2;0;5
"2020-07-04";15;152;2;0;6
"2020-07-05";15;152;2;0;6
"2020-07-06";15;152;3;0;8
"2020-07-07";15;152;2;0;6
"2020-07-08";15;152;1;0;4
"2020-07-09";15;152;0;0;2
"2020-07-10";15;152;0;0;2
"2020-07-11";15;152;0;0;2
"2020-07-12";15;152;1;0;3
"2020-07-13";15;152;1;0;2
"2020-07-14";15;152;1;0;4
"2020-07-15";15;152;2;0;7
"2020-07-16";15;152;1;0;5
"2020-07-17";15;152;1;0;4
"2020-07-18";15;152;1;0;4
"2020-07-19";15;152;0;0;2
"2020-07-20";15;152;0;0;1
"2020-07-21";15;152;0;0;2
"2020-07-22";15;152;0;0;2
"2020-07-23";15;152;0;0;2
"2020-07-24";15;152;0;0;3
"2020-07-25";15;152;1;0;3
"2020-07-26";15;152;1;0;4
"2020-07-27";15;152;2;0;6
"2020-07-28";15;152;2;0;4
"2020-07-29";15;152;2;0;8
"2020-07-30";15;152;3;0;8
"2020-07-31";15;152;4;0;10
"2020-08-01";15;152;10;3;18
"2020-08-02";15;152;7;3;15
"2020-08-03";15;152;5;0;12
"2020-08-04";15;152;5;1;13
"2020-08-05";15;152;10;3;19
"2020-08-06";15;152;5;1;11
"2020-08-07";15;152;3;0;8
"2020-08-08";15;152;2;0;5
"2020-08-09";15;152;2;0;7
"2020-08-10";15;152;2;0;6
"2020-08-11";15;152;2;0;6
"2020-08-12";15;152;1;0;4
"2020-08-13";15;152;1;0;4
"2020-08-14";15;152;1;0;4
"2020-08-15";15;152;1;0;4
"2020-08-16";15;152;1;0;3
"2020-08-17";15;152;1;0;4
"2020-08-18";15;152;1;0;5
"2020-08-19";15;152;1;0;3
"2020-08-20";15;152;0;0;2
"2020-08-21";15;152;0;0;2
"2020-08-22";15;152;0;0;3
"2020-08-23";15;152;0;0;2
"2020-08-24";15;152;1;0;3
"2020-08-25";15;152;1;0;2
"2020-08-26";15;152;1;0;3
"2020-08-27";15;152;1;0;3
"2020-08-28";15;152;1;0;4
"2020-08-29";15;152;1;0;4
"2020-08-30";15;152;1;0;4
"2020-08-31";15;152;1;0;4
"2020-09-01";15;152;2;0;7
"2020-09-02";15;152;2;0;10
"2020-09-03";15;152;4;0;14
"2020-09-04";15;152;2;0;9
"2020-09-05";15;152;1;0;4
"2020-09-06";15;152;1;0;5
"2020-09-07";15;152;1;0;4
"2020-09-08";15;152;1;0;5
"2020-09-09";15;152;1;0;6
"2020-04-01";15;151;10;3;18
"2020-04-02";15;151;9;4;17
"2020-04-03";15;151;10;4;17
"2020-04-04";15;151;13;6;20
"2020-04-05";15;151;12;5;20
"2020-04-06";15;151;11;4;18
"2020-04-07";15;151;11;5;18
"2020-04-08";15;151;11;4;19
"2020-04-09";15;151;9;3;18
"2020-04-10";15;151;8;3;15
"2020-04-11";15;151;7;2;14
"2020-04-12";15;151;7;3;13
"2020-04-13";15;151;8;3;14
"2020-04-14";15;151;7;2;12
"2020-04-15";15;151;8;2;14
"2020-04-16";15;151;8;2;15
"2020-04-17";15;151;10;4;20
"2020-04-18";15;151;9;3;16
"2020-04-19";15;151;11;5;20
"2020-04-20";15;151;13;6;21
"2020-04-21";15;151;10;2;19
"2020-04-22";15;151;10;4;17
"2020-04-23";15;151;8;2;14
"2020-04-24";15;151;7;2;13
"2020-04-25";15;151;7;2;14
"2020-04-26";15;151;7;3;14
"2020-04-27";15;151;7;2;14
"2020-04-28";15;151;8;3;14
"2020-04-29";15;151;8;3;15
"2020-04-30";15;151;8;2;14
"2020-05-01";15;151;7;2;14
"2020-05-02";15;151;6;1;11
"2020-05-03";15;151;7;2;13
"2020-05-04";15;151;6;2;12
"2020-05-05";15;151;6;1;11
"2020-05-06";15;151;7;2;14
"2020-05-07";15;151;7;2;13
"2020-05-08";15;151;7;2;13
"2020-05-09";15;151;8;3;15
"2020-05-10";15;151;9;3;14
"2020-05-11";15;151;12;5;21
"2020-05-12";15;151;10;4;19
"2020-05-13";15;151;12;5;21
"2020-05-14";15;151;13;5;22
"2020-05-15";15;151;12;5;23
"2020-05-16";15;151;16;8;25
"2020-05-17";15;151;17;7;28
"2020-05-18";15;151;20;11;31
"2020-05-19";15;151;22;12;36
"2020-05-20";15;151;19;10;30
"2020-05-21";15;151;21;12;33
"2020-05-22";15;151;21;11;31
"2020-05-23";15;151;23;12;34
"2020-05-24";15;151;21;12;32
"2020-05-25";15;151;23;13;33
"2020-05-26";15;151;22;12;32
"2020-05-27";15;151;26;16;37
"2020-05-28";15;151;27;16;41
"2020-05-29";15;151;34;20;47
"2020-05-30";15;151;38;23;55
"2020-05-31";15;151;33;21;47
"2020-06-01";15;151;51;35;70
"2020-06-02";15;151;39;23;55
"2020-06-03";15;151;36;23;52
"2020-06-04";15;151;35;22;50
"2020-06-05";15;151;30;18;44
"2020-06-06";15;151;37;23;52
"2020-06-07";15;151;31;20;47
"2020-06-08";15;151;39;26;55
"2020-06-09";15;151;36;22;53
"2020-06-10";15;151;43;29;61
"2020-06-11";15;151;35;19;52
"2020-06-12";15;151;36;24;51
"2020-06-13";15;151;44;28;63
"2020-06-14";15;151;41;27;58
"2020-06-15";15;151;43;27;65
"2020-06-16";15;151;39;27;54
"2020-06-17";15;151;38;25;52
"2020-06-18";15;151;39;24;56
"2020-06-19";15;151;46;31;63
"2020-06-20";15;151;39;27;53
"2020-06-21";15;151;42;28;58
"2020-06-22";15;151;50;34;69
"2020-06-23";15;151;50;33;68
"2020-06-24";15;151;40;24;56
"2020-06-25";15;151;49;32;64
"2020-06-26";15;151;51;32;68
"2020-06-27";15;151;58;38;75
"2020-06-28";15;151;56;39;77
"2020-06-29";15;151;51;35;69
"2020-06-30";15;151;61;42;79
"2020-07-01";15;151;68;49;92
"2020-07-02";15;151;55;39;75
"2020-07-03";15;151;62;40;82
"2020-07-04";15;151;62;42;81
"2020-07-05";15;151;70;49;91
"2020-07-06";15;151;86;62;111
"2020-07-07";15;151;70;46;91
"2020-07-08";15;151;95;73;117
"2020-07-09";15;151;94;70;121
"2020-07-10";15;151;122;98;147
"2020-07-11";15;151;93;71;120
"2020-07-12";15;151;92;68;115
"2020-07-13";15;151;109;82;136
"2020-07-14";15;151;92;70;119
"2020-07-15";15;151;110;87;148
"2020-07-16";15;151;103;80;128
"2020-07-17";15;151;121;96;152
"2020-07-18";15;151;113;89;142
"2020-07-19";15;151;90;67;116
"2020-07-20";15;151;137;111;168
"2020-07-21";15;151;106;77;131
"2020-07-22";15;151;128;101;165
"2020-07-23";15;151;97;77;121
"2020-07-24";15;151;88;66;113
"2020-07-25";15;151;83;58;110
"2020-07-26";15;151;78;59;99
"2020-07-27";15;151;113;89;143
"2020-07-28";15;151;89;65;117
"2020-07-29";15;151;62;43;84
"2020-07-30";15;151;78;54;103
"2020-07-31";15;151;75;54;97
"2020-08-01";15;151;72;51;95
"2020-08-02";15;151;75;52;98
"2020-08-03";15;151;89;65;115
